|            Name|    sName|      ra|     dec|amaj|amin|  PA|FWHM|    Sp|  Sint|   S_N|  Dist|          VLSR|             l|                b|      amaj_36|      amin_36|      fwhm_eq|Dist_B|sigma_D|              Nh2|        Tdust|     mass_1kpc|         Lum_1kpc|       Mclump|           Lclump|     L_M_ratio|           r_pc|         n_H2|
|            char|     char|  double|  double|long|long|long|long|double|double|double|double|        double|        double|           double|       double|       double|       double|double| double|           double|       double|        double|           double|       double|           double|        double|         double|       double|
|                |         |     deg|     deg|arcs|arcs| deg|arcs|    Jy|    Jy|      |      |              |              |                 |             |             |             |      |       |                 |             |              |                 |             |                 |              |               |             |
|            null|     null|    null|    null|null|null|null|null|  null|  null|  null|  null|          null|          null|             null|         null|         null|         null|  null|   null|             null|         null|          null|             null|         null|             null|          null|           null|         null|
 G023.4827+0.0979 G023_4827 278.4319  -8.3566   35   26   31   30   1.78   4.28  20.67    5.2  85.4000015259  23.4827119922   0.0977991545439 23.2900729926 20.1290213374  23.016298573   5.57    0.43 6.73415331519e+22  18.913537669  36.5031251303     122.166616094 1132.50580686     3790.20704765  3.34674402966  0.628308801898 15735.6023778 
 G023.5813+0.0306 G023_5813 278.5382  -8.3001   34   25  142   29   1.02   2.39  11.31    6.0  104.199996948  23.5813382914    0.030510712429  22.916751515 19.8097829367 21.6737168017   5.96    0.23 3.69604379335e+22 17.5724102568   20.248271173     51.3415991483   719.2509893      1823.7357483  2.53560408736   0.63395163435 9729.14009518 
 G023.7097+0.1714 G023_7097 278.4718  -8.1212   31   28  110   29   2.65   6.23  38.68    9.1          113.0   23.709804028    0.171297278553 21.8272192457 20.7888792387 22.0850628254   6.06    0.24 6.17784771141e+22 23.3922723223  32.3282450384      421.78595726 1187.20953949       15489.49878  13.0469797157  0.656529683714 14458.6133562 
 G023.8674-0.1225 G023_8674 278.8086  -8.1167   64   33  -14   46   1.48   8.42  22.63   10.7  75.5999984741  23.8673940775   -0.122569038204 35.4989788586 22.5483369675 41.6143004267   4.26    0.55 5.00495398688e+22  22.332597261  47.8173556893     491.236497984 867.770244107     8914.76347082  10.2731840961  0.862338953664 4663.72685798 
 G023.8979+0.0639 G023_8979 278.6557  -8.0038   29   26    1   27   1.59   3.16  23.53   12.6  39.2000007629  23.8979043039   0.0638024134135 21.1288310136 20.1290213374 19.3326149292  12.41    0.26 3.71324176197e+22  21.295935154  19.4327026374      145.50155652 2992.79361106     22408.4182667  7.48745860185    1.1810817666 6260.35901732 
 G023.9533+0.1516 G023_9533 278.6029  -7.9142   53   27   56   38   2.29   8.99  34.53    5.0  80.6999969482   23.953340531    0.151491557474 30.6337640521 20.4555004828 32.4152741775   9.22    0.29 4.59790986044e+22 28.5212428185  41.8236344962     1428.57087944 3555.36025071     121440.524748  34.1570238132   1.45693991974  3962.0600196 
 G024.1566+0.1654 G024_1566  278.685  -7.7273   43   27  -33   34   0.51   1.62   8.18    6.2  107.099998474  24.1566979888    0.165393628029 26.4277789456 20.4555004828 27.9419040153   6.01    0.23 1.83443444447e+22 19.8037869296  11.7268893663     59.7245107511 423.576416601     2157.25530078  5.09295422558   0.82018271124 2645.83225805 
 G024.1821+0.1205 G024_1821 278.7371  -7.7254   29   28  -20   28   1.39   3.06  20.06    9.0          113.5   24.182158923    0.120441398501 21.1288310136 20.7888792387 20.7785947552   6.07    0.23 4.85369238581e+22 18.6461124726  25.1533895661     82.2002985826 926.774123223     3028.66178124  3.26796109791  0.619643376967 13424.8928914 
 G024.2207-0.0413 G024_2207    278.9  -7.7656   26   23   68   25    0.6    1.0   8.72    5.4           90.5  24.2207652871  -0.0413609411419 20.1290213374 19.1944653481 14.7563545634   5.73    0.31 1.34232021739e+22 22.5598617118  7.59332314741     86.9504700897 249.310819566     2854.83608941  11.4509113338  0.420715321919 11538.2117974 
 G024.4909-0.0389 G024_4909 279.0232  -7.5246   31   25   -7   28   5.82   12.4  68.89    6.3  109.699996948  24.4909220736  -0.0389262630695 21.8272192457 19.8097829367 19.8683164863   6.04    0.23 1.49783649907e+23 20.2411062703  77.2518731092     397.842491356 2818.27193402     14513.9306326  5.14993974054  0.590292521708 47221.8957917 
 G024.5055-0.2201 G024_5055 279.1924  -7.5949   34   28  128   31    1.6   4.09  22.61    5.8           99.0  24.5055921674   -0.220199564581  22.916751515 20.7888792387 23.9112944024   5.88    0.23 2.90129961818e+22  24.575086961  16.0042166974     297.199295738 553.336189783     10275.4873306  18.5700619629  0.688526272261 5842.38123416 
 G024.7886+0.0833 G024_7886 279.0519  -7.2041   28   26  144   27  14.14   28.1  95.38    9.1  110.199996948  24.7886171654   0.0831724012723 20.7888792387 20.1290213374  18.648056199   6.06    0.24 2.19274584079e+23 23.1572131193  115.389338168     1051.64404395 4237.51189913     38620.1552125  9.11387534285  0.556945062685 84534.9348852 
 G024.8492+0.0856 G024_8492 279.0779  -7.1492   34   23   66   28   1.11   2.42  14.15    9.1          109.0  24.8492308867   0.0855056846151  22.916751515 19.1944653481 20.0437022528   6.04    0.23 2.04394775625e+22 24.3083561036  10.3020413189     194.960634292  375.83495058     7112.47587599  18.9244663515  0.595355033419 6138.06441949 
 G025.3823-0.1823 G025_3823 279.5643  -6.7987   34   34   88   34   2.73   8.49  32.77    2.7  64.3000030518  25.3823192798   -0.182382535533  22.916751515  22.916751515 27.8522889544   3.76    0.31 4.10096183485e+22  30.644909907  21.1839026862     1458.91112283 299.489542617     20625.5018902  68.8688550189  0.511504413777 7712.51234806 
 G025.3933+0.0341 G025_3933 279.3758  -6.6896   28   25  136   26   1.65   3.09  21.38   17.1          -13.0  25.3933229505   0.0340058542227 20.7888792387 19.8097829367 17.8815547422  15.62    0.38 2.65330859825e+22 25.2345049781  13.6790574639     294.632338702  3337.4766279     71885.6943788  21.5389356671   1.37849735501 4390.99343929 
 G025.3966+0.5616 G025_3966 278.9057  -6.4442   30   27   46   28   2.27   4.92  29.84   14.0  15.8999996185  25.3966298206    0.561560118492 21.4750436554 20.4555004828 20.7304124416   1.75    0.25 5.31752701716e+22  21.687798331  26.8683034715     217.076171923 82.2841793815     664.795776513  8.07926604494  0.178241735025 50078.4070517 
 G025.3968-0.1407 G025_3968 279.5338  -6.7667   37   31  108   34   3.63  11.33  43.49    5.6  94.9000015259   25.396854145   -0.140789102362 24.0505197449 21.8272192457  27.690250992   8.92    0.34 7.29049097652e+22 28.0414073344  40.4817307608     1361.90319001  3220.9855824     108361.733978  33.6424150948   1.20650736094 6320.64239414 
 G025.4541-0.2097 G025_4541  279.622  -6.7475   44   32    0   38   1.77   6.78  22.66    2.7  119.400001526  25.4541004613   -0.209804133948 26.8361230434  22.185073811 32.0585402038   7.43    0.79 6.63088975732e+22 19.2684879021  43.9997511647     218.771468582 2429.00186307     12077.2570459   4.9721069504   1.16130602717 5345.03033594 
 G025.7099+0.0448 G025_7099 279.5125  -6.4034   38   23  -32   30   1.76   4.19  23.33    9.5  99.1999969482  25.7099289227   0.0447343464833 24.4372154715 19.1944653481 22.2204860433   8.85    0.29 5.84625170824e+22 22.1481632487  33.8660365484     331.414381449 2652.47264756      25957.202891  9.78603979758  0.964536283676 10187.2642673 
 G025.8006-0.1563 G025_8006 279.7342  -6.4151   29   26  124   27   1.59   3.23  20.93    5.6  94.1999969482  25.8006003321   -0.156397490652 21.1288310136 20.1290213374 19.3326149292   8.82    0.35 4.62316953669e+22 22.3645324781  23.8376121163     225.592527132  1854.3850568     17549.3841077  9.46372170297  0.839415083112 10805.1793446 
 G026.0892-0.0554 G026_0892 279.7772  -6.1123   32   24   19   27   1.11   2.24  13.37   13.1           28.0  26.0892930584  -0.0555429327112  22.185073811  19.498140937 19.6913686675  13.49    0.34 1.99107435707e+22 23.1244858459  10.4980935439     137.351676781 1910.44411293     24995.2718758  13.0834876072   1.30698047088 2949.09938921 
 G026.1080-0.0938 G026_1080 279.8201  -6.1132   21   20  108   20    0.7   0.74   8.02   13.3  25.2000007629   26.108048993  -0.0938648178979 18.6125629616   18.33514385 6.30476010646  13.53    0.31 8.09619236133e+21  25.593447026  4.18663185821     95.4286482683 766.408595932     17469.2542378  22.7936564523  0.470094500954 25425.3664372 
 G026.5094+0.2823 G026_5094 279.6691  -5.5841   25   22  136   24   8.35  12.52  78.12    5.9          110.5  26.5093702896    0.282237712646 19.8097829367 18.8991401921 13.0288142208   8.46    0.41 1.56422057831e+23 21.2286759116  76.8253916524     474.541545788 5498.51620119     33963.6976985  6.17688417308  0.552352066831 112450.120548 
 G026.5275-0.2685 G026_5275 280.1694  -5.8203   31   26   58   28    0.6    1.3   6.79    9.0  105.800003052  26.5275656483   -0.268478294974 21.8272192457 20.1290213374  20.633710282   8.53    0.31 1.93076284271e+22 20.4341075826  10.4877948382     63.6136638335 763.101391445     4628.58743282  6.06549468356   0.86485525466 4065.50338248 
 G026.5964-0.0236 G026_5964 279.9824  -5.6469   29   24  112   27   1.31   2.51  14.23   13.4  22.8999996185  26.5964868378  -0.0236570817736 21.1288310136  19.498140937 17.7693556439  13.53     0.3 2.68100134479e+22 22.6142726359  13.4420445473     159.019379646 2460.71277267     29110.2307555  11.8299994533   1.18682167547 5073.02358959 
 G026.6085-0.2114 G026_6085 280.1557  -5.7222   24   21  130   22   0.81   1.08   9.05    8.8           null  26.6085369966   -0.211441829673  19.498140937 18.6125629616 11.1242977306   null    null 8.15998866528e+21 24.5207394971  4.58386068128     77.3239758213          null              null  16.8687447542            null          null 
 G026.6486+0.0169 G026_6486 279.9702   -5.582   40   20   56   29   0.71    1.6   6.98    8.6  111.099998474  26.6486110207   0.0168706254561 25.2225593467   18.33514385 20.4878012485   8.39    0.41 1.77092415267e+22 21.6125970218  12.2631293518     102.004855441 863.227427645     7180.33598466  8.31801186421  0.844805558928 4934.20635997 
 G027.1847-0.0814 G027_1847 280.3046  -5.1505   26   20   85   23   2.87   3.98  32.67   13.2  25.6000003815  27.1846710362    -0.08150033674 20.1290213374   18.33514385 11.8215904175  13.41    0.33 3.82800651428e+22 24.4585048571  18.6421355402     319.191545889 3352.37981414     57399.6092332  17.1220483404  0.799851206444  22578.130085 
 G027.2213+0.1364 G027_2213  280.127  -5.0181   28   24  -13   26   0.74   1.36   9.09    8.3  112.800003052  27.2213899213    0.136388419267 20.7888792387  19.498140937 17.0806908525   8.01    0.72 1.85541298333e+22 20.9013933615  9.31683086204     63.3511389515 597.768799792     4064.61541024  6.79964463127  0.676373432929 6657.88037763 
 G027.3652-0.1654 G027_3652 280.4625  -5.0284   26   24   78   25  10.31   17.8   81.7    8.0  91.1999969482  27.3652076653   -0.165472263206 20.1290213374  19.498140937  15.612494996   8.46    0.41 2.00876774442e+23 19.6512485568  99.1840647796     390.131525937 7098.76221078     27922.3375217  3.93340933147  0.655422980669 86892.0415542 
 G027.5635+0.0845 G027_5635 280.3306  -4.7377   38   26  107   32   1.99   5.45  23.13    9.9  84.1999969482  27.5635524841   0.0844025407565 24.4372154715 20.1290213374 24.6525860712    4.6    0.38 7.66896354457e+22 18.1414837285  42.5666125752     115.826022609 900.709522091      2450.8786384  2.72105332329  0.555014431099  18156.590309 
 G027.9356+0.2061 G027_9356  280.393  -4.3512   29   26  110   27   1.36   2.72  17.64   12.1  41.7000007629  27.9356744454     0.20596626001 21.1288310136 20.1290213374 19.3326149292  11.86    0.28 3.26529182595e+22 21.6932760197   17.139861022     140.348433391 2410.88599541     19741.3545014  8.18842306892   1.12873728863 5777.77231077 
 G027.9772+0.0783 G027_9772  280.526  -4.3727   37   28   76   32   1.27   3.49  15.86    4.7  74.9000015259  27.9772276839   0.0782076406448 24.0505197449 20.7888792387 25.6076160546   4.37    0.29 3.93456058099e+22 21.9298451569  25.5826217227      214.58483923 488.548768776      4097.9052163  8.38791432545  0.547313789212  10269.779512 
 G028.1467-0.0044 G028_1467 280.6775  -4.2597   30   25  139   27   1.79   3.63  24.41    5.9  98.4000015259  28.1468072582 -0.00446050241273 21.4750436554 19.8097829367  19.228884523   8.22     0.4 5.14560128327e+22  18.752487029   26.027564996     92.7101242959 1758.64092268     6264.27476247  3.56199760946  0.778241263161 12858.6915834 
 G028.1997-0.0495 G028_1997  280.742  -4.2333   28   24  122   26   8.79  16.16  86.15    5.8  95.9000015259  28.1996951244   -0.049596668268 20.7888792387  19.498140937 17.0806908525   8.21    0.43  1.4639074969e+23 23.7967494641  75.9534755663     860.218125717 5119.57566242     57982.2285677  11.3255926645   0.69326165847  52954.733543 
 G028.2436+0.0119 G028_2436 280.7074  -4.1662   39   28  138   33   0.85   2.45  11.76    8.5          106.5  28.2435956868   0.0117701817023 24.8279580312 20.7888792387 26.6786431439   8.05    0.37  1.5888728036e+22 25.7479795218  10.7466475185      251.00538586 696.409625815     16265.7765172  23.3566221865   1.04965841553 2075.31084604 
 G028.2865-0.3623 G028_2865 281.0608   -4.299   42   35   37   38   2.25   8.95  29.17   11.6  48.7999992371  28.2865406668   -0.362399265992 26.0226343786 23.2900729926 33.0113616805   3.74    0.53 6.19316921226e+22 25.8965094348   55.763552531     1092.99616956 779.998267383     15288.3932214  19.6005476687  0.601743099544 12337.3716728 
 G028.4497+0.0016 G028_4497  280.811  -3.9876   34   24  134   29   0.77   1.76  10.24   16.5 -12.8999996185  28.4496815375  0.00150939142084  22.916751515  19.498140937 20.8746257451  15.38    0.36 1.52451591913e+22 21.9208124955  8.73815573557     76.1973315825 2066.96180558     18024.0520808  8.72007021714   1.57710198063 1815.99850516 
 G028.5806+0.1455 G028_5806 280.7427  -3.8053   25   22   90   23   0.59   0.87   7.56   16.5 -13.8999996185  28.5806698692    0.145449411131 19.8097829367 18.8991401921 13.0288142208  15.41    0.37 8.08374051874e+21 22.2363885904  4.38049374453     41.6716899289 1040.22752657      9895.6970312  9.51301208476   1.00611647161  3520.0264853 
 G028.6069+0.0187 G028_6069 280.8678  -3.8399   29   27   85   28   2.58   5.43  30.52    8.7  101.199996948  28.6069516417   0.0186153370519 21.1288310136 20.4555004828 20.0686322404   8.03    0.37 6.43255196737e+22 22.7059574302  32.6930232652      354.65666892 2108.07556386     22868.5812029  10.8480841935  0.792463602326 14598.5784413 
 G028.6497+0.0273 G028_6497 280.8797  -3.7979   30   26  112   28   2.75   5.76  30.55    8.6  103.599998474  28.6497352252   0.0272494028085 21.4750436554 20.1290213374 19.9937490231   7.96     0.4 7.93316123143e+22 19.6373350679  40.1352070898     191.214691116 2543.03093754     12115.6687726  4.76426322377  0.782706542839 18277.5136795 
 G028.6876+0.1777 G028_6876  280.763  -3.6955   25   23   34   24   0.67   1.06   8.43    9.8  102.900001526  28.6875855803    0.177628420415 19.8097829367 19.1944653481  13.955285737   7.98    0.42 7.18310266708e+21  27.224283351  3.55947569538     127.503253623 226.668836072     8119.45819202   35.820796245  0.555764135839 4550.74633308 
 G028.8165+0.3653 G028_8165 280.6549   -3.495   24   22   83   23   2.59   3.69  31.66    9.6  86.4000015259  28.8165816358    0.365245858401  19.498140937 18.8991401921 12.1552457811   4.72    0.34 5.68203094186e+22 19.2944812889  28.0760800558     114.047056564 625.490141915     2540.78594495  4.06207192517  0.288872716857 89425.8872892 
 G029.9549-0.0162 G029_9549 281.5156  -2.6566   26   24   83   25   11.0  18.42  91.05    6.0  97.1999969482   29.955010658  -0.0162892641515 20.1290213374  19.498140937  15.612494996   6.83    1.31 1.06820859176e+23 28.9980261461  53.7232343989     2111.34321174 2506.12978915     98491.8383503  39.3003741373    0.5291417208  58297.497079 
 G030.2509+0.0533 G030_2509 281.5889  -2.3615   35   26  -20   30   0.91   2.26  11.89   10.2  70.9000015259  30.2510024441   0.0532483059253 23.2900729926 20.1290213374  23.016298573   4.34    0.29 2.07341734309e+22 21.9202622108  14.5905304115     113.133372019 274.821394618     2130.93494199  7.75389028555  0.489561974908   8072.162044 
 G030.2941+0.0559 G030_2941 281.6064  -2.3219   26   25   84   25   1.22   2.11  17.44    7.3  108.300003052  30.2942178611    0.055763886552 20.1290213374 19.8097829367 16.4240677057   7.24    0.58 2.99561267662e+22 20.3464371935  15.7029474076     91.5999536004 823.110816033     4801.44972784  5.83329684693  0.588768559829 13899.1052339 
 G030.3862-0.1045 G030_3862 281.7913  -2.3131   34   30   36   32   1.74   4.79  23.15    4.9  86.9000015259  30.3863564461   -0.104610786099  22.916751515 21.4750436554 25.2932797399   4.78    0.37 4.49416510198e+22 22.0411743055  24.0912411261      231.94883243 550.446313747      5299.6597029  9.62793204451  0.591443558179 9169.32605849 
 G030.5337+0.0215 G030_5337 281.7463  -2.1245   28   28   74   28   2.04   4.37  26.59   11.4           48.0  30.5336599397   0.0214591302999 20.7888792387 20.7888792387 20.0935312974  11.36    0.25  2.1999559672e+22 27.2857226172  11.5449134807     374.841782804 1489.86646672     48373.1821341  32.4681326915   1.12244619896 3630.89016099 
 G030.5874-0.0428 G030_5874 281.8281  -2.1059   30   26   64   28   3.96   8.39   50.0   11.7  41.7000007629  30.5875097401  -0.0427925944626 21.4750436554 20.1290213374 19.9937490231  11.46    0.26 8.75778362034e+22 22.8069700867  47.0872662916     445.983862961  6184.0460217     58571.7742968  9.47143247176   1.12686142977 14894.4179795 
 G030.6814-0.0735 G030_6814 281.8984  -2.0364   36   20   -9   27   2.01   3.92  25.65    4.9  91.5999984741  30.6814077409   -0.073599397087 23.6680692073   18.33514385 18.4323085912   4.99    0.54 9.30252050154e+22 20.0398134945  48.4329313178     276.371004103 1205.98483311     6881.66563926  5.70626217706  0.453473143676 44570.7043804 
 G030.6849-0.2615 G030_6849 282.0674   -2.119   32   24   62   27    1.6   3.26  22.05    4.9  103.400001526  30.6849466625   -0.261571975862  22.185073811  19.498140937 19.6913686675   7.09    0.71  2.0948675381e+22 25.9211772548   10.346518117      302.98108724 520.099807359     15230.2835915  29.2833863347  0.686915607008 5530.17542521 
 G030.7173-0.0822 G030_7173 281.9225  -2.0083   29   23   69   26   6.52  11.72  67.41    4.9  93.9000015259   30.717401095  -0.0822120358027 21.1288310136 19.1944653481 16.9336942219   6.43    1.32 1.95955820909e+23 20.5029272449  109.557217862     514.413644266 4529.63221677     21268.3806808  4.69538798362   0.53846333784 99990.0741738 
 G030.7521-0.0501 G030_7521 281.9099  -1.9628   36   23   31   29   3.35   7.41  36.52    4.9  93.6999969482  30.7521452213  -0.0502485138261 23.6680692073 19.1944653481 21.1601039695   6.14    1.31 8.75821266377e+22 26.8481296011  48.6844843954     1296.04799185 1835.38558791     48860.4908734  26.6213765626  0.637998746637 24357.3595566 
 G030.7626-0.0310 G030_7626 281.8976  -1.9447   31   20   50   25   0.95   1.62  11.86    4.9  93.6999969482  30.7626434668  -0.0310518721857 21.8272192457   18.33514385 15.4838625672   6.61    1.44 2.04582525002e+22 31.6403413791  10.8687963953     988.943894716 474.880538984     43209.0355423  90.9892741336  0.508071004067 12478.8196548 
 G030.8654+0.1143 G030_8654 281.8152   -1.787   28   25   28   26   2.89   5.45  38.17   11.9  39.7999992371  30.8653982126    0.114183527029 20.7888792387 19.8097829367 17.8815547422  11.51    0.29 4.54967643796e+22 25.1725704318  23.1450723494     451.838135692 3066.26149936     59859.5614002  19.5220014381   1.01578134162  10082.561108 
 G030.9582+0.0862 G030_9582 281.8826  -1.7172   31   30   38   31   1.53   3.88  21.59   11.9  39.7000007629  30.9582469123   0.0860819585107 21.8272192457 21.4750436554 23.4467481754   2.06    0.09 3.08408802128e+22 22.9693375721   15.897338111     190.969945344  67.461944008     810.400060063  12.0126994853  0.236626194302 17548.2075175 
 G031.0548+0.4694 G031_0548 281.5856  -1.4564   37   20  -14   27   0.99   1.97  12.23   12.2  33.7999992371  31.0548471096    0.469261425004 24.0505197449   18.33514385 18.9670767384   2.05    0.08 2.26953882872e+22 19.6930578095  13.5805876466     75.5824611732 57.0724195847      317.63529308  5.56547795576  0.191525360927 27996.8894952 
 G031.0593+0.0942 G031_0593 281.9216  -1.6236   25   22  149   23   0.66   0.97   8.89   13.3  16.7999992371  31.0593235705   0.0940945534749 19.8097829367 18.8991401921 13.0288142208   1.92    0.28 7.35551086601e+21 25.7311784089  3.46118079705     94.7668941839 12.7592968903     349.348678719  27.3799318038  0.125356497437 22322.7945535 
 G031.0703+0.0492 G031_0703 281.9666  -1.6343   35   29  122   32   0.66   1.83   9.41   11.9  38.9000015259   31.070322801   0.0491849692051 23.2900729926 21.1288310136 25.1942453747   2.06    0.09 9.58902078541e+21 28.3388083669  5.12809727147      224.26673138 21.7615935812     951.698301284  43.7329324129  0.253909718113 4581.57807447 
 G031.1576+0.0470 G031_1576 282.0085  -1.5576   31   25   68   28   1.51    3.1  21.23    2.7  39.2000007629   31.157683742   0.0469025774047 21.8272192457 19.8097829367 19.8683164863   2.06    0.09 3.98731445354e+22  20.026971074  20.9486995131     110.011725246 88.8979012537     466.845757254  5.25148232602  0.201324932901  37545.784712 
 G031.2429-0.1107 G031_2429 282.1877  -1.5536   28   21  106   24   3.32   5.29  42.04   13.0  20.8999996185  31.2429530498   -0.110685893675 20.7888792387 18.6125629616 14.4135353054   1.95    0.26 3.28850745291e+22  26.676720762  15.6940787658      468.49595622  59.676734507     1781.45587353  29.8517653193  0.140019395033 74920.8725247 
 G031.2804+0.0622 G031_2804 282.0509  -1.4414   32   25   26   28    6.2  13.52  62.32    4.9          109.0  31.2804243884   0.0621903429711  22.185073811 19.8097829367 20.4878012485   6.91    0.59 1.65890179588e+23 21.2290626763  84.7760072529     524.639022421 4047.89327191     25050.5165064  6.18853186675  0.695781455565 41416.4500689 
 G031.3959-0.2568 G031_3959 282.3876  -1.4841   25   24  -16   24   5.27   8.54  60.11    4.9           87.0  31.3959399849   -0.256827714976 19.8097829367  19.498140937 14.8239670804    5.0    0.37 1.04404362386e+23 23.1638214649  47.9238646969     602.605627648 1198.09661742     15065.1406912  12.5742285489  0.368713474446  82373.435971 
 G031.4120+0.3076 G031_4120 281.8926  -1.2123   24   22   83   23  21.55  31.26 136.93    4.9  97.5999984741  31.4121038556    0.307532869022  19.498140937 18.8991401921 12.1552457811   6.11     0.8 2.55282641359e+23 21.3910542213  128.925077531     748.862568659  4813.0438869     27956.6122995  5.80850974069  0.373943283897 317223.224634 
 G031.5813+0.0779 G031_5813 282.1743  -1.1665   27   24   90   26   4.49   7.94   51.6    4.9  96.0999984741  31.5813335456   0.0777938689804 20.4555004828  19.498140937  16.363068172   6.17    0.85 1.14650554944e+23  20.955954778  53.8504106968     373.855228793 2050.02589978     14232.2573194  6.94247683455  0.499967923179 56532.1221773 
 G031.8245-0.1120 G031_8245 282.4543  -1.0366   33   24   58   28   0.51   1.13    6.8   11.7  40.0999984741  31.8246119192   -0.112102664909 22.5483369675  19.498140937 20.2916238877   2.12    0.13 1.16367125589e+22  21.790143747  5.96618361719     59.2934391402 26.8144156491     266.488432872  9.93825248175   0.21147821644 9770.88240869 
 G032.0439+0.0595 G032_0439 282.4017  -0.7631   27   27  119   27    5.2  10.58  57.56    4.9  94.4000015259  32.0440326529   0.0594284114212 20.4555004828 20.4555004828  18.674849397   5.38    0.37 1.59403361963e+23 19.9934106633  85.4692162439     349.887002436 2473.85518265     10127.2693533  4.09371956141  0.495137057729  70236.092893 
 G032.1499+0.1346 G032_1499 282.3832  -0.6346   32   29   86   30   3.51   8.68  37.65    4.9  93.9000015259  32.1499565621    0.134492438299  22.185073811 21.1288310136 23.4040594769   5.35    0.33 8.73295527536e+22  20.783970725  44.5642033778     285.612940224 1275.53891118     8174.95638155  6.40902155936  0.613443193604 19042.8971459 
 G032.2730-0.2261 G032_2730 282.7604  -0.6895   31   26    7   28   0.97    2.1  10.72   12.8  22.6000003815  32.2730908152   -0.226219162034 21.8272192457 20.1290213374  20.633710282    2.1    0.17  1.2555889454e+22 24.1604999855  6.29203523434     107.939820191 27.7478753834     476.014607043  17.1549929667  0.212918644172 9907.20218206 
 G032.4719+0.2044 G032_4719 282.4679  -0.3162   35   32    9   34   1.37   4.19  15.86   11.1  49.5999984741  32.4719473256     0.20431367445 23.2900729926  22.185073811 27.1983455379  11.02    0.27 4.01948755941e+22 20.0942763522  21.8087941662      109.65352235 2648.46868706     13316.3676155  5.02794980382   1.46447005833  2906.1345579 
 G032.7383+0.1928 G032_7383 282.5997  -0.0844   42   31   99   36   0.89    3.2   8.72   12.9  19.1000003815  32.7383466522     0.19271647877 26.0226343786 21.8272192457 30.3603359665  12.91     0.3 3.83264624512e+22  16.294029739  32.1657438679     50.4443779235 5361.00341555     8407.46862419  1.56826399323   1.91216648315 2642.59948453 
 G032.7442-0.0753 G032_7442  282.841  -0.2014   24   23   -4   24   5.09   7.88  54.94   11.8  37.2000007629  32.7442477617  -0.0753870172659  19.498140937 19.1944653481 13.1053424221   2.15    0.14 1.06833248887e+23 20.3278035361  51.8323177513     273.658475969 239.594888805     1264.98630517   5.2796881915  0.141145041866 293658.810363 
 G032.7968+0.1909 G032_7968 282.6281  -0.0332   26   24  -14   25  11.62  19.64  88.91   13.3  14.6000003815  32.7968643156    0.190787612463 20.1290213374  19.498140937  15.612494996  13.01     0.3  1.0789689413e+23 27.8936718157  54.0636809505     1709.30866529 9150.82404404     289317.755617  31.6165794714   1.00792588398 30799.0113998 
 G032.9262+0.6058 G032_9262 282.3178   0.2711   35   22  135   27   0.79   1.61   9.03   18.5 -34.0999984741  32.9262017085    0.605705265418 23.2900729926 18.8991401921 19.7420870224  15.12    0.42 6.73423845347e+21 27.0251248402    3.524516989     112.027824387 805.755336731     25611.1738556  31.7852984499   1.46856678696 876.767516565 
 G032.9911+0.0342 G032_9911 282.8561   0.0683   29   25  112   27   2.58   5.02  26.13    8.9  83.8000030518  32.9911629861   0.0341529191779 21.1288310136 19.8097829367 18.5674446276   5.19    0.25 5.80922093464e+22 21.3915870397  28.8543752937      223.49011715  777.22433835     6019.95214458  7.74544986247  0.474992442596 24994.7420432 
 G033.1326-0.0929 G033_1326 283.0338   0.1362   30   24   67   27   4.11   8.08   41.1    9.4  76.6999969482  33.1326217028   -0.093036076854 21.4750436554  19.498140937 18.4323085912   5.14    0.45  9.1817205429e+22 21.4713631958  46.3223249632     338.963371274  1223.8172966     8955.27668372  7.31749478343  0.467104600901 41384.3862126 
 G033.2058-0.0088 G033_2058 282.9923   0.2397   45   25  126   33   0.91   2.76   10.2    7.1          100.0  33.2058117677   -0.008907005744 27.2475228232 19.8097829367  27.290108098   6.48    0.53 2.57471307995e+22 23.4718247888  18.7841338361     261.348567064 788.753293431     10974.1308704  13.9132615507  0.864000809306 4214.64601466 
 G033.4160-0.0030 G033_4160  283.083   0.4294   33   25  -19   29   1.07   2.41  11.98    9.4  75.0999984741  33.4159994579 -0.00312536181178 22.5483369675 19.8097829367  21.089096709   4.65    0.34 3.25117065282e+22  20.789752578  18.2107683815     121.549374396 393.762339329     2628.20134788  6.67458790589  0.481594596453 12149.3131653 
 G033.7142+0.2557 G033_7142 282.9887   0.8128   22   21   82   22   1.12   1.42  12.99   11.7  36.2999992371  33.7142244048    0.255620528825 18.8991401921 18.6125629616 9.04157066001   2.16    0.15 2.41338042674e+22 17.1969050592  11.8197403046      25.781336939 55.1461803653     120.285405623  2.18121010061  0.101183346614 183463.926911 
 G033.8102-0.1877 G033_8102 283.4272    0.696   28   24   63   26   1.64   2.95  20.32   11.1           46.0  33.8102213897   -0.187860833248 20.7888792387  19.498140937 17.0806908525  10.82    0.26 2.11842438174e+22 27.5496410202  10.8067852097     371.826461364 1265.17628078     43530.6162154   34.406759656  0.913653001784 5717.01789459 
 G033.9147+0.1095 G033_9147 283.2103   0.9246   30   27   11   28   6.31  13.53  68.86    7.1          107.5  33.9147616793    0.109402444331 21.4750436554 20.4555004828 20.7304124416   6.48    0.46 1.26822521175e+23 23.3268820551    66.28732584     724.121123722 2783.43132695     30406.1356335  10.9239755043  0.660003681692 33365.9736816 
