|   Seq |             Name |       ra |      dec | amaj | amin |  PA | FWHM |   Sp |  Sint |   S_N | nYSOs | nMIPS | nSIMBAD | nSF |
|  4122 | G351.0126+0.7478 | 259.8331 | -36.0566 |   46 |   28 |  54 |   36 | 0.56 |   2.0 |  6.74 |     0 |     0 |       0 |   0 |
|  4123 | G351.0167+0.7356 | 259.8484 | -36.0603 |   39 |   28 |  -1 |   33 | 1.44 |  4.28 | 17.37 |     0 |     0 |       0 |   0 |
|  4124 | G351.0201+0.5666 | 260.0222 | -36.1543 |   49 |   40 |  35 |   44 | 0.78 |  4.21 |  9.54 |     0 |     0 |       0 |   0 |
|  4132 | G351.0905+0.6681 | 259.9691 | -36.0384 |   37 |   26 |  52 |   31 | 0.55 |   1.4 |  6.47 |     0 |     0 |       0 |   0 |
|  4134 | G351.1314+0.7709 | 259.8939 | -35.9461 |   32 |   32 |  96 |   32 |  1.1 |  2.97 | 13.13 |     0 |     0 |       0 |   0 |
|  4135 | G351.1374+0.7656 | 259.9035 | -35.9442 |   33 |   19 |  88 |   25 |  0.7 |  1.18 |  7.46 |     0 |     0 |       0 |   0 |
|  4136 | G351.1402+0.7551 | 259.9161 | -35.9479 |   50 |   20 |  62 |   31 | 0.89 |  2.34 | 10.11 |     0 |     0 |       0 |   0 |
|  4137 | G351.1414+0.7764 | 259.8954 | -35.9347 |   35 |   19 |  59 |   26 | 0.66 |  1.18 |  7.25 |     0 |     0 |       0 |   0 |
|  4138 | G351.1438+0.6599 | 260.0152 | -35.9994 |   30 |   22 | 105 |   26 | 0.65 |  1.18 |  7.45 |     0 |     0 |       0 |   0 |
|  4139 | G351.1456+0.7257 | 259.9497 | -35.9603 |   35 |   19 |  71 |   26 | 0.68 |  1.27 |  6.94 |     0 |     0 |       0 |   0 |
|  4140 | G351.1480+0.7144 | 259.9629 | -35.9648 |   34 |   26 | 158 |   30 | 1.86 |  4.48 | 17.62 |     0 |     0 |       0 |   0 |
|  4141 | G351.1510+0.7656 | 259.9131 |  -35.933 |   40 |   19 |  73 |   27 | 0.53 |  1.09 |  6.06 |     0 |     0 |       0 |   0 |
|  4144 | G351.1586+0.7200 | 259.9647 | -35.9529 |   28 |   20 | 127 |   24 | 1.47 |  2.29 | 12.18 |     0 |     0 |       0 |   0 |
|  4145 | G351.1588+0.7490 | 259.9355 | -35.9361 |   36 |   19 |  71 |   26 | 1.01 |  1.89 |  11.1 |     0 |     0 |       0 |   0 |
|  4148 | G351.1721+0.6607 | 260.0344 | -35.9757 |   34 |   19 |  75 |   25 |  0.8 |   1.4 |  9.06 |     0 |     0 |       0 |   0 |
|  4149 | G351.1734+0.6330 | 260.0633 | -35.9906 |   40 |   30 |  40 |   35 | 2.89 |   9.4 | 33.62 |     0 |     0 |       0 |   0 |
|  4150 | G351.1785+0.6452 | 260.0545 | -35.9794 |   44 |   29 |  -8 |   36 | 1.29 |  4.44 | 14.89 |     0 |     0 |       0 |   0 |
|  4151 | G351.1821+0.5734 |   260.13 | -36.0175 |   58 |   35 |  98 |   45 | 0.83 |  4.51 | 11.11 |     0 |     0 |       0 |   0 |
|  4153 | G351.1914+0.5841 | 260.1256 | -36.0037 |   60 |   19 | 128 |   34 | 0.54 |  1.68 |  6.97 |     0 |     0 |       0 |   0 |
|  4155 | G351.1942+0.6117 | 260.0996 | -35.9857 |   27 |   19 | 127 |   23 | 0.63 |  0.88 |  7.69 |     0 |     0 |       0 |   0 |
|  4161 | G351.2096+0.6602 | 260.0613 | -35.9453 |   35 |   19 |  96 |   26 | 0.66 |   1.2 |  8.02 |     0 |     0 |       0 |   0 |
|  4163 | G351.2201+0.6495 | 260.0795 | -35.9428 |   22 |   19 |   4 |   20 | 1.01 |  1.15 | 10.12 |     0 |     0 |       0 |   0 |
|  4165 | G351.2250+0.9338 | 259.7955 |  -35.776 |   26 |   24 | 105 |   25 | 0.74 |  1.29 |  6.66 |     0 |     0 |       0 |   0 |
|  4167 | G351.2289+0.7014 | 260.0332 |  -35.906 |   35 |   19 |  45 |   26 | 1.24 |  2.23 | 12.66 |     0 |     0 |       0 |   0 |
|  4173 | G351.2427+0.5295 | 260.2172 | -35.9928 |   30 |   25 |  70 |   27 | 0.54 |  1.12 |  7.43 |     0 |     0 |       0 |   0 |
|  4180 | G351.2769+0.6692 | 260.0997 | -35.8849 |   33 |   26 | -16 |   29 |  1.2 |  2.77 | 12.54 |     0 |     0 |       0 |   0 |
|  4186 | G351.3193+0.6539 | 260.1451 | -35.8589 |   29 |   19 |  54 |   23 | 0.83 |  1.24 |  7.56 |     0 |     0 |       0 |   0 |
|  4187 | G351.3273+0.7241 | 260.0796 | -35.8122 |   29 |   19 |  -4 |   24 | 0.57 |  0.86 |  5.61 |     0 |     0 |       0 |   0 |
|  4188 | G351.3385+0.6520 | 260.1605 | -35.8442 |   31 |   24 | 136 |   27 | 1.36 |  2.76 | 12.51 |     0 |     0 |       0 |   0 |
|  4189 | G351.3451+0.6701 | 260.1468 | -35.8284 |   27 |   26 |  31 |   27 | 1.79 |  3.45 | 15.34 |     0 |     0 |       0 |   0 |
|  4190 | G351.3505+0.6110 | 260.2105 | -35.8577 |   30 |   19 | 116 |   24 | 0.61 |  0.95 |  6.72 |     0 |     0 |       0 |   0 |
|  4191 | G351.3523+0.6961 | 260.1256 | -35.8077 |   28 |   19 |  92 |   23 | 0.71 |  1.02 |  6.04 |     0 |     0 |       0 |   0 |
|  4193 | G351.3620+0.6514 | 260.1776 | -35.8253 |   32 |   20 | -28 |   25 | 0.68 |  1.16 |   5.4 |     0 |     0 |       0 |   0 |
|  4194 | G351.3690+0.6158 | 260.2187 | -35.8398 |   37 |   33 |  -4 |   35 | 0.61 |  2.03 |  5.89 |     0 |     0 |       0 |   0 |
|  4196 | G351.3757+0.6612 | 260.1774 | -35.8084 |   21 |   19 |  17 |   20 | 1.25 |  1.36 | 10.19 |     0 |     0 |       0 |   0 |
|  4197 | G351.3781+0.7059 | 260.1338 | -35.7809 |   41 |   28 |  91 |   34 | 2.24 |  6.95 |  17.7 |     0 |     0 |       0 |   0 |
|  4199 | G351.3836+0.6105 | 260.2343 | -35.8308 |   40 |   21 |  58 |   29 | 0.58 |   1.3 |   5.8 |     0 |     0 |       0 |   0 |
|  4200 | G351.3836+0.7129 | 260.1306 | -35.7724 |   32 |   19 |  97 |   25 |  0.7 |  1.17 |   6.1 |     0 |     0 |       0 |   0 |
|  4201 | G351.3844+0.6973 | 260.1469 | -35.7806 |   26 |   22 | 118 |   24 | 0.84 |  1.32 |  6.53 |     0 |     0 |       0 |   0 |
|  4202 | G351.3853+0.6672 |  260.178 | -35.7971 |   70 |   23 |  -9 |   40 | 2.82 | 12.21 |  20.4 |     0 |     0 |       0 |   0 |
|  4206 | G351.4085+0.6471 | 260.2147 | -35.7895 |   28 |   19 |  95 |   23 | 2.71 |  3.96 | 10.78 |     0 |     0 |       0 |   0 |
|  4207 | G351.4086+0.7984 | 260.0617 | -35.7031 |   29 |   24 |  -9 |   27 | 0.89 |  1.71 |  8.85 |     0 |     0 |       0 |   0 |
|  4211 | G351.4163+0.6726 | 260.1944 | -35.7685 |   64 |   19 | -12 |   35 | 2.42 |  8.18 | 14.41 |     0 |     0 |       0 |   0 |
|  4214 | G351.4346+0.6770 | 260.2029 |  -35.751 |   42 |   19 | -22 |   29 | 3.22 |  7.12 | 21.24 |     0 |     0 |       0 |   0 |
|  4224 | G351.4659+0.6821 | 260.2196 | -35.7224 |   48 |   27 | -34 |   36 | 5.71 | 19.89 | 45.04 |     0 |     0 |       0 |   0 |
|  4225 | G351.4680+0.5865 | 260.3179 | -35.7751 |   56 |   41 |  82 |   48 | 0.64 |  3.98 |  7.82 |     0 |     0 |       0 |   0 |
|  4226 | G351.4757-0.4523 | 261.3837 | -36.3556 |   54 |   29 |  26 |   40 | 0.75 |   3.2 | 12.06 |     0 |     0 |       0 |   0 |
|  4231 | G351.4862+0.7026 | 260.2132 |  -35.694 |   43 |   19 | 151 |   29 | 0.53 |  1.17 |  5.29 |     0 |     0 |       0 |   0 |
|  4234 | G351.4968+0.6453 | 260.2786 |  -35.718 |   43 |   25 |  -2 |   33 | 0.74 |  2.14 |  8.41 |     0 |     0 |       0 |   0 |
|  4236 | G351.4981+0.6634 | 260.2612 | -35.7066 |   20 |   19 | -13 |   20 | 0.67 |   0.7 |  7.68 |     0 |     0 |       0 |   0 |
|  4238 | G351.5089+0.6415 | 260.2909 | -35.7102 |   25 |   25 |  89 |   25 | 0.54 |  0.92 |  6.08 |     0 |     0 |       0 |   0 |
|  4241 | G351.5176+0.6956 | 260.2423 | -35.6722 |   25 |   19 |  78 |   22 |  0.6 |  0.76 |  6.47 |     0 |     0 |       0 |   0 |
|  4242 | G351.5228+0.1963 | 260.7527 | -35.9515 |   37 |   21 | -14 |   28 | 0.73 |  1.57 | 12.01 |     0 |     0 |       0 |   0 |
|  4245 | G351.5290+0.6939 | 260.2519 | -35.6638 |   33 |   19 |   6 |   25 | 0.67 |  1.14 |  7.95 |     0 |     0 |       0 |   0 |
|  4250 | G351.5471+0.1847 | 260.7814 | -35.9381 |   33 |   30 | -28 |   31 | 0.69 |  1.85 | 10.84 |     0 |     0 |       0 |   0 |
|  4251 | G351.5492+0.2112 |  260.756 | -35.9213 |   40 |   20 | 122 |   28 |  0.6 |  1.31 |  9.18 |     0 |     0 |       0 |   0 |
|  4252 | G351.5508+0.6942 |  260.267 | -35.6457 |   40 |   23 |  35 |   30 | 0.56 |  1.38 |  6.56 |     0 |     0 |       0 |   0 |
|  4256 | G351.5634+0.1856 | 260.7919 |  -35.924 |   36 |   24 | 138 |   30 | 1.02 |  2.47 | 16.69 |     0 |     0 |       0 |   0 |
|  4258 | G351.5663+0.6068 | 260.3663 | -35.6828 |   45 |   20 |  90 |   29 |  0.7 |  1.66 |  8.04 |     0 |     0 |       0 |   0 |
|  4259 | G351.5716+0.1921 |  260.791 | -35.9136 |   27 |   22 | -32 |   25 | 0.64 |  1.06 | 10.84 |     0 |     0 |       0 |   0 |
|  4260 | G351.5719+0.7631 | 260.2121 | -35.5891 |   49 |   36 |  -9 |   42 | 1.48 |  7.18 | 16.82 |     0 |     0 |       0 |   0 |
|  4261 | G351.5745-0.3592 | 261.3567 | -36.2216 |   36 |   19 |  54 |   26 | 0.88 |  1.62 |  8.18 |     0 |     0 |       0 |   0 |
|  4266 | G351.5845-0.3451 | 261.3492 | -36.2055 |   26 |   22 | -12 |   24 | 2.36 |   3.8 |  21.8 |     0 |     0 |       0 |   0 |
|  4267 | G351.5847+0.7677 | 260.2164 |  -35.576 |   32 |   26 |  -7 |   29 | 0.69 |  1.58 |   8.1 |     0 |     0 |       0 |   0 |
|  4274 | G351.6241+0.1617 | 260.8586 | -35.8875 |   34 |   27 |  22 |   30 | 0.73 |  1.82 |  11.7 |     0 |     0 |       0 |   0 |
|  4283 | G351.6516+0.5283 | 260.5055 | -35.6572 |   41 |   23 |  70 |   31 | 0.52 |  1.33 |  7.53 |     0 |     0 |       0 |   0 |
|  4284 | G351.6549+0.1717 |   260.87 | -35.8565 |   29 |   22 |  19 |   25 | 1.22 |  2.11 | 20.61 |     0 |     0 |       0 |   0 |
|  4298 | G351.7339-0.5774 | 261.6914 | -36.2116 |   36 |   24 | 126 |   29 | 1.34 |  3.15 | 20.36 |     0 |     0 |       0 |   0 |
|  4299 | G351.7379-0.5874 | 261.7045 | -36.2138 |   24 |   19 | 142 |   21 | 0.62 |  0.75 |  8.71 |     0 |     0 |       0 |   0 |
|  4300 | G351.7437-0.5768 | 261.6976 | -36.2031 |   35 |   28 | 120 |   31 | 4.53 | 11.93 | 63.47 |     0 |     0 |       0 |   0 |
|  4301 | G351.7477-0.5696 | 261.6929 | -36.1957 |   20 |   20 | -14 |   20 |  0.8 |  0.88 | 11.39 |     0 |     0 |       0 |   0 |
|  4308 | G351.7858+0.2130 | 260.9191 | -35.7251 |   64 |   33 |  14 |   46 | 0.62 |  3.51 | 11.01 |     0 |     0 |       0 |   0 |
|  4334 | G351.9220+0.1146 | 261.1136 |  -35.668 |   29 |   25 | 111 |   27 | 0.79 |  1.58 | 14.95 |     0 |     0 |       0 |   0 |
|  4347 | G352.0609+0.6004 | 260.7174 | -35.2792 |   32 |   23 |  20 |   27 | 0.81 |  1.57 | 10.47 |     0 |     0 |       0 |   0 |
|  4351 | G352.0731+0.6844 | 260.6411 | -35.2216 |   43 |   28 |  85 |   34 | 1.22 |   3.9 | 14.76 |     0 |     0 |       0 |   0 |
|  4410 | G352.4929+0.7954 | 260.8193 | -34.8127 |   30 |   25 |  78 |   27 | 4.92 | 10.05 | 48.28 |     0 |     0 |       0 |   0 |
|  4423 | G352.5730-0.1914 | 261.8724 | -35.2997 |   31 |   21 |  45 |   26 | 0.58 |  1.04 | 10.86 |     0 |     0 |       0 |   0 |
|  4446 | G352.6685-0.3481 |  262.097 | -35.3073 |   32 |   27 | 116 |   30 | 0.54 |  1.31 |  9.25 |     0 |     0 |       0 |   0 |
|  4473 | G352.9633+0.3817 | 261.5575 | -34.6561 |   26 |   22 | 123 |   24 | 0.52 |  0.82 |  9.27 |     0 |     0 |       0 |   0 |
|  4478 | G352.9722+0.9249 |  261.018 | -34.3439 |   30 |   22 |  13 |   25 | 0.79 |  1.39 |  11.1 |     0 |     0 |       0 |   0 |
|  4489 | G353.0005+0.9090 | 261.0532 | -34.3295 |   38 |   26 |  64 |   31 | 0.75 |  1.99 | 10.71 |     0 |     0 |       0 |   0 |
|  4490 | G353.0040+0.8874 | 261.0771 | -34.3388 |   30 |   20 | 144 |   24 | 0.52 |  0.82 |  7.96 |     0 |     0 |       0 |   0 |
|  4492 | G353.0043+0.8014 | 261.1635 | -34.3869 |   35 |   32 |  22 |   33 | 0.63 |  1.92 |  11.3 |     0 |     0 |       0 |   0 |
|  4493 | G353.0043+0.8484 | 261.1164 | -34.3604 |   33 |   24 |  29 |   28 | 0.64 |  1.36 |  9.98 |     0 |     0 |       0 |   0 |
|  4495 | G353.0089+0.8952 | 261.0727 | -34.3304 |   39 |   29 |  79 |   34 | 0.75 |  2.29 | 11.32 |     0 |     0 |       0 |   0 |
|  4497 | G353.0114+0.9828 | 260.9868 | -34.2789 |   43 |   20 |  78 |   29 |  0.6 |  1.41 |  8.25 |     0 |     0 |       0 |   0 |
|  4501 | G353.0195+0.9750 | 261.0001 | -34.2766 |   34 |   25 |  45 |   29 | 0.83 |  1.87 | 11.57 |     0 |     0 |       0 |   0 |
|  4509 | G353.0325+0.5659 |  261.419 | -34.4957 |   40 |   34 | -28 |   37 | 1.23 |  4.59 | 19.16 |     0 |     0 |       0 |   0 |
|  4510 | G353.0335+0.6808 | 261.3044 | -34.4305 |   49 |   27 |  58 |   36 | 0.92 |  3.29 | 14.05 |     0 |     0 |       0 |   0 |
|  4515 | G353.0427+0.6905 | 261.3009 | -34.4174 |   42 |   42 |  89 |   42 | 1.04 |  5.08 |  17.4 |     0 |     0 |       0 |   0 |
|  4522 | G353.0524+0.5625 |  261.436 | -34.4811 |   38 |   24 |  98 |   30 | 0.82 |  2.07 | 13.58 |     0 |     0 |       0 |   0 |
|  4524 | G353.0536+0.6812 | 261.3176 | -34.4136 |   40 |   30 |  50 |   34 | 1.75 |  5.59 |  26.4 |     0 |     0 |       0 |   0 |
|  4526 | G353.0579+0.5522 | 261.4501 | -34.4823 |   29 |   26 | 109 |   28 | 0.98 |  2.03 |  15.7 |     0 |     0 |       0 |   0 |
|  4529 | G353.0654+0.6739 | 261.3329 | -34.4079 |   50 |   30 |  23 |   39 | 3.12 | 12.85 | 50.51 |     0 |     0 |       0 |   0 |
|  4534 | G353.0701+0.5051 | 261.5058 | -34.4986 |   45 |   34 |  16 |   39 | 1.16 |  4.83 | 19.82 |     0 |     0 |       0 |   0 |
|  4535 | G353.0708+0.6641 | 261.3465 |  -34.409 |   23 |   22 |  26 |   22 | 1.84 |  2.46 | 29.93 |     0 |     0 |       0 |   0 |
|  4540 | G353.0785+0.4196 | 261.5974 | -34.5394 |   43 |   24 | 135 |   32 | 0.72 |  1.99 | 12.06 |     0 |     0 |       0 |   0 |
|  4545 | G353.0919+0.9713 | 261.0531 | -34.2189 |   41 |   27 |  16 |   33 | 0.94 |  2.85 | 10.91 |     0 |     0 |       0 |   0 |
|  4546 | G353.0939+0.6713 | 261.3549 | -34.3858 |   41 |   22 |  31 |   30 | 0.84 |  2.08 | 13.72 |     0 |     0 |       0 |   0 |
|  4550 | G353.1016+0.6052 | 261.4265 | -34.4165 |   36 |   24 |  86 |   30 | 0.56 |  1.33 |  8.81 |     0 |     0 |       0 |   0 |
|  4558 | G353.1212+0.9519 | 261.0925 | -34.2057 |   40 |   35 |  68 |   38 | 0.73 |  2.83 |  9.99 |     0 |     0 |       0 |   0 |
|  4561 | G353.1294+0.3549 | 261.6971 | -34.5333 |   38 |   27 | 153 |   32 | 0.62 |  1.75 | 11.56 |     0 |     0 |       0 |   0 |
|  4564 | G353.1403+0.6461 | 261.4117 | -34.3615 |   52 |   26 |  65 |   36 | 0.66 |  2.36 |   9.8 |     0 |     0 |       0 |   0 |
|  4567 | G353.1426+0.6316 | 261.4279 | -34.3677 |   34 |   28 |  18 |   31 | 1.58 |  4.19 | 24.97 |     0 |     0 |       0 |   0 |
|  4571 | G353.1482+0.9606 | 261.1021 | -34.1784 |   34 |   24 |  15 |   29 | 1.12 |  2.51 | 14.61 |     0 |     0 |       0 |   0 |
|  4574 | G353.1531+0.6239 | 261.4426 | -34.3633 |   46 |   25 |  84 |   34 | 0.65 |  2.06 | 11.02 |     0 |     0 |       0 |   0 |
|  4576 | G353.1599+0.6739 |  261.397 | -34.3297 |   43 |   33 |  74 |   38 |  0.6 |   2.3 |   9.9 |     0 |     0 |       0 |   0 |
|  4583 | G353.1683+0.6187 | 261.4581 | -34.3536 |   48 |   26 | -32 |   35 |  0.8 |   2.7 | 13.21 |     0 |     0 |       0 |   0 |
|  4586 | G353.1817+0.6909 | 261.3949 | -34.3021 |   56 |   30 | -27 |   41 | 0.58 |  2.68 |  9.41 |     0 |     0 |       0 |   0 |
|  4602 | G353.2054+0.6406 | 261.4614 | -34.3106 |   42 |   26 | -34 |   33 |  0.6 |  1.78 | 10.31 |     0 |     0 |       0 |   0 |
|  4606 | G353.2241+0.6465 | 261.4681 | -34.2918 |   50 |   24 | 138 |   35 | 0.82 |  2.73 | 13.55 |     0 |     0 |       0 |   0 |
|  4613 | G353.2542+0.7264 | 261.4084 | -34.2221 |   45 |   38 | 132 |   42 | 0.67 |  3.16 | 11.13 |     0 |     0 |       0 |   0 |
|  4614 | G353.2592+0.8253 | 261.3128 | -34.1626 |   36 |   29 |  68 |   33 | 0.77 |   2.2 | 12.05 |     0 |     0 |       0 |   0 |
|  4617 | G353.2625+0.6266 | 261.5141 | -34.2711 |   25 |   20 | 134 |   22 | 1.26 |  1.72 | 19.67 |     0 |     0 |       0 |   0 |
|  4620 | G353.2642+0.8331 | 261.3083 |  -34.154 |   36 |   24 |  24 |   29 | 0.54 |  1.23 |  7.89 |     0 |     0 |       0 |   0 |
|  4622 | G353.2670+0.5997 |  261.544 | -34.2824 |   34 |   28 | 135 |   31 | 1.11 |  2.81 | 19.91 |     0 |     0 |       0 |   0 |
|  4626 | G353.2777+0.8504 | 261.3002 | -34.1331 |   40 |   29 |  96 |   34 | 0.68 |  2.14 | 10.86 |     0 |     0 |       0 |   0 |
|  4627 | G353.2821+0.6518 |  261.502 | -34.2407 |   56 |   28 | 151 |   40 | 0.85 |  3.65 |  12.4 |     0 |     0 |       0 |   0 |
|  4634 | G353.3096+0.6616 | 261.5109 | -34.2125 |   30 |   26 | 136 |   28 | 0.53 |  1.16 |  8.74 |     0 |     0 |       0 |   0 |
|  4637 | G353.3210+0.6666 | 261.5135 | -34.2003 |   39 |   33 | 125 |   36 | 0.72 |  2.52 | 11.32 |     0 |     0 |       0 |   0 |
|  4658 | G353.4090-0.0903 | 262.3351 | -34.5478 |   28 |   24 |  40 |   26 | 0.73 |  1.36 | 10.87 |     0 |     0 |       0 |   0 |
|  4660 | G353.4124-0.3704 | 262.6213 | -34.6994 |   20 |   19 | -42 |   19 | 1.23 |  1.27 | 11.31 |     0 |     0 |       0 |   0 |
|  4663 | G353.4238-0.3629 | 262.6213 | -34.6858 |   23 |   19 |  72 |   21 | 0.64 |  0.78 |  8.86 |     0 |     0 |       0 |   0 |
|  4666 | G353.4298-0.1939 |  262.454 | -34.5877 |   36 |   31 |  34 |   34 | 0.57 |  1.73 |  8.99 |     0 |     0 |       0 |   0 |
|  4690 | G353.5734-0.0798 | 262.4346 |  -34.405 |   35 |   26 |  77 |   30 | 0.59 |  1.43 |  7.53 |     0 |     0 |       0 |   0 |
|  4716 | G354.2064-0.0284 | 262.8034 | -33.8481 |   32 |   26 |  37 |   29 | 0.59 |  1.33 |  7.82 |     0 |     0 |       0 |   0 |
|  4721 | G354.3403+0.4742 | 262.3878 | -33.4597 |   44 |   39 |  51 |   42 | 0.75 |  3.51 | 10.04 |     0 |     0 |       0 |   0 |
|  4734 | G354.4525+0.4192 | 262.5169 | -33.3965 |   44 |   29 |  73 |   36 | 0.51 |  1.79 |  6.34 |     0 |     0 |       0 |   0 |
|  4742 | G354.6000+0.4791 | 262.5544 | -33.2403 |   32 |   19 |  67 |   25 | 0.81 |  1.34 | 12.73 |     0 |     0 |       0 |   0 |
|  4751 | G354.6506+0.4842 | 262.5826 | -33.1953 |   32 |   22 | -16 |   26 | 0.55 |  1.04 |  9.72 |     0 |     0 |       0 |   0 |
|  4758 | G354.6768+0.4977 | 262.5863 |  -33.166 |   27 |   26 | 157 |   26 | 1.46 |  2.77 | 25.39 |     0 |     0 |       0 |   0 |
|  4764 | G354.7012+0.2993 | 262.8006 | -33.2547 |   24 |   20 |  48 |   22 | 1.14 |   1.5 | 21.03 |     0 |     0 |       0 |   0 |
|  4770 | G354.7189+0.3071 | 262.8044 | -33.2356 |   37 |   19 | 111 |   27 | 0.58 |  1.14 |  9.53 |     0 |     0 |       0 |   0 |
|  4773 | G354.7285+0.3077 |   262.81 | -33.2272 |   39 |   19 |  40 |   27 |  0.7 |  1.42 | 12.43 |     0 |     0 |       0 |   0 |
|  4790 | G354.8133+0.3514 | 262.8219 | -33.1323 |   43 |   26 |  48 |   33 | 0.54 |   1.6 |   9.7 |     0 |     0 |       0 |   0 |
|  4809 | G354.9437-0.5381 | 263.7997 | -33.5075 |   36 |   33 |  37 |   35 | 1.42 |   4.6 | 20.74 |     0 |     0 |       0 |   0 |
|  4831 | G355.2548-0.2656 | 263.7268 | -33.0984 |   29 |   21 |  31 |   25 | 0.58 |  0.97 |  8.66 |     0 |     0 |       0 |   0 |
|  4832 | G355.2569+0.3646 | 263.0981 | -32.7539 |   26 |   24 |   4 |   25 | 0.56 |  0.98 |  7.59 |     0 |     0 |       0 |   0 |
|  4854 | G355.5804+0.2272 | 263.4443 | -32.5576 |   24 |   21 |  95 |   23 | 0.84 |  1.18 | 12.27 |     0 |     0 |       0 |   0 |
|  4869 | G355.7415+0.6550 | 263.1235 | -32.1894 |   34 |   28 |  66 |   30 |  0.8 |  2.02 | 11.95 |     0 |     0 |       0 |   0 |
|  4882 | G356.0060-0.7534 | 264.6978 | -32.7271 |   57 |   30 |  50 |   41 | 0.61 |  2.78 |  8.98 |     0 |     0 |       0 |   0 |
|  4897 | G356.2261+0.7052 | 263.3852 | -31.7558 |   32 |   24 |  40 |   27 | 1.09 |  2.19 | 15.98 |     0 |     0 |       0 |   0 |
|  4899 | G356.2303+0.6898 | 263.4031 | -31.7606 |   49 |   35 |  93 |   41 | 0.67 |  3.07 | 10.58 |     0 |     0 |       0 |   0 |
|  5010 | G357.9977-0.1535 | 265.3442 |  -30.721 |   30 |   30 |  20 |   30 | 1.69 |  4.19 | 32.42 |     0 |     0 |       0 |   0 |
|  5051 | G358.4116-0.3842 | 265.8253 | -30.4909 |   29 |   23 |  80 |   26 | 0.51 |  0.91 |  8.24 |     0 |     0 |       0 |   0 |
|  5057 | G358.4519-0.3874 | 265.8531 | -30.4583 |   26 |   26 |  -6 |   26 | 1.17 |  2.14 | 19.49 |     0 |     0 |       0 |   0 |
|  5059 | G358.4579-0.4007 | 265.8698 | -30.4601 |   24 |   21 | 104 |   22 | 0.54 |  0.74 |  7.66 |     0 |     0 |       0 |   0 |
|  5072 | G358.5723-0.3058 | 265.8459 | -30.3129 |   35 |   22 | 108 |   28 | 0.82 |  1.74 | 11.91 |     0 |     0 |       0 |   0 |
|  5088 | G358.6500-0.7941 | 266.3755 | -30.5021 |   46 |   30 |  47 |   37 | 0.74 |  2.73 | 11.25 |     0 |     0 |       0 |   0 |
|  5094 | G358.6771-0.4584 |   266.06 | -30.3037 |   49 |   28 | 151 |   37 | 0.54 |  1.98 |  8.41 |     0 |     0 |       0 |   0 |
|  5107 | G358.7473-0.7778 | 266.4182 | -30.4107 |   27 |   20 | 107 |   23 | 0.57 |  0.81 |  8.83 |     0 |     0 |       0 |   0 |
|  5144 | G358.9305-0.0291 | 265.7912 | -29.8628 |   20 |   19 | 101 |   19 | 1.09 |  1.09 | 15.35 |     0 |     0 |       0 |   0 |
|  5155 | G359.0025+0.1684 | 265.6413 | -29.6977 |   37 |   30 |  57 |   33 | 0.58 |  1.75 |  9.31 |     0 |     0 |       0 |   0 |
|  5158 | G359.0155+0.1479 | 265.6693 | -29.6974 |   53 |   32 |  70 |   42 | 0.55 |  2.58 |  8.17 |     0 |     0 |       0 |   0 |
|  5160 | G359.0305-0.2236 | 266.0426 | -29.8797 |   45 |   31 |   5 |   37 | 0.51 |   1.9 |  7.76 |     0 |     0 |       0 |   0 |
|  5197 | G359.1971+0.0207 | 265.9037 | -29.6098 |   32 |   32 |  96 |   32 | 0.65 |  1.83 | 10.05 |     0 |     0 |       0 |   0 |
|  5200 | G359.2015+0.0068 | 265.9199 | -29.6133 |   57 |   38 |  30 |   47 | 0.69 |  4.09 | 10.87 |     0 |     0 |       0 |   0 |
|  5216 | G359.2513-0.0261 | 265.9822 | -29.5881 |   55 |   26 | -13 |   38 | 0.55 |   2.1 |  8.21 |     0 |     0 |       0 |   0 |
|  5246 | G359.3357-0.2401 | 266.2427 | -29.6282 |   32 |   30 |  79 |   31 | 0.59 |  1.54 |  9.03 |     0 |     0 |       0 |   0 |
|  5250 | G359.3583-0.9804 | 266.9853 | -29.9934 |   21 |   19 |  71 |   20 | 0.75 |   0.8 |  8.95 |     0 |     0 |       0 |   0 |
|  5252 | G359.3608-0.0077 |   266.03 | -29.4853 |   54 |   30 |  88 |   40 | 1.02 |  4.46 | 13.54 |     0 |     0 |       0 |   0 |
|  5253 | G359.3615-0.4181 | 266.4329 |  -29.699 |   26 |   22 |  54 |   24 | 0.58 |   0.9 |  9.12 |     0 |     0 |       0 |   0 |
|  5257 | G359.3702+0.2761 | 265.7584 | -29.3284 |   38 |   28 |  36 |   33 | 0.97 |  2.79 | 14.51 |     0 |     0 |       0 |   0 |
|  5282 | G359.4423-0.1129 |  266.182 | -29.4708 |   33 |   19 |  24 |   25 | 0.68 |  1.15 |  7.61 |     0 |     0 |       0 |   0 |
|  5285 | G359.4527-0.1039 | 266.1795 | -29.4573 |   22 |   19 |   8 |   20 | 0.57 |  0.64 |  7.49 |     0 |     0 |       0 |   0 |
|  5290 | G359.4573-0.1583 | 266.2355 | -29.4818 |   43 |   24 | 113 |   32 | 0.56 |  1.52 |  8.26 |     0 |     0 |       0 |   0 |
|  5298 | G359.4711-0.1175 | 266.2038 | -29.4487 |   40 |   35 |  37 |   38 | 1.33 |  5.09 | 19.69 |     0 |     0 |       0 |   0 |
