  Name                  nYSOs
  G030.8930+0.1383      1 
  G030.8968+0.1624      1 
  G030.9005-0.0339      2 
  G030.9046+0.1351      1 
  G030.9123+0.7193      2 
  G030.9193+0.0913      2 
  G030.9436+0.0356      0 
  G030.9582+0.0862      1 
  G030.9716-0.1414      2 
  G030.9717+0.5626      0 
  G030.9775+0.2155      1 
  G030.9951+0.2350      1 
  G030.9961-0.0764      0 
  G031.0095+0.3603      3 
  G031.0243+0.2639      1 
  G031.0410+0.2456      0 
  G031.0446+0.2599      1 
  G031.0462+0.3584      0 
  G031.0548+0.4694      0 
  G031.0593+0.0942      0 
  G031.0703+0.0492      0 
  G031.0761+0.4585      2 
  G031.1205+0.0253      0 
  G031.1210+0.0631      0 
  G031.1496+0.2650      0 
  G031.1576+0.0470      3 
  G031.2083+0.1009      0 
  G031.2210+0.0203      2 
  G031.2344-0.0722      2 
  G031.2372-0.0106      0 
  G031.2388+0.0634      0 
  G031.2429-0.1107      0 
  G031.2515+0.0571      2 
  G031.2703+0.0633      0 
  G031.2804+0.0622      0 
  G031.3944+0.3067      0 
  G031.3959-0.2568      0 
  G031.4110+0.3173      0 
  G031.4119+0.2998      1 
  G031.4120+0.3076      0 
  G031.4196+0.3097      0 
  G031.4969+0.1778      1 
  G031.5609+0.3776      0 
  G031.5813+0.0779      2 
  G031.5840-0.1177      0 
  G031.5939-0.1922      0 
  G031.6679+0.2415      0 
  G031.6766+0.2452      1 
  G031.6972-0.1871      0 
  G031.8245-0.1120      1 
  G031.9470+0.0762      0 
  G031.9829+0.0653      1 
  G032.0016-0.1987      0 
  G032.0102+0.0577      1 
  G032.0180+0.0637      1 
  G032.0267+0.0570      0 
  G032.0351+0.0559      0 
  G032.0439+0.0595      0 
  G032.0508+0.0616      0 
  G032.1037-0.0729      0 
  G032.1173+0.0909      0 
  G032.1499+0.1346      0 
  G032.1514+0.1215      0 
  G032.1577+0.1366      0 
  G032.2730-0.2261      0 
  G032.4241+0.0813      0 
  G032.4558+0.3865      0 
  G032.4719+0.2044      2 
  G032.7054-0.0605      1 
  G032.7379+0.1094      0 
  G032.7383+0.1928      0 
  G032.7442-0.0753      4 
  G032.7491-0.0650      0 
  G032.7674-0.1826      1 
  G032.7968+0.1909      0 
  G032.8045+0.1912      0 
  G032.8202-0.3303      0 
  G032.8265-0.0825      3 
  G032.8608-0.4121      0 
  G032.9262+0.6058      0 
  G032.9911+0.0342      1 
  G032.9956+0.0415      0 
  G033.0223-0.3688      2 
  G033.0982+0.0649      3 
  G033.1326-0.0929      0 
  G033.1345-0.0221      0 
  G033.2011+0.0194      0 
  G033.2058-0.0088      0 
  G033.2278-0.0179      0 
  G033.2371-0.0214      0 
  G033.2645+0.0670      1 
  G033.2868-0.0190      3 
  G033.3376+0.1655      0 
  G033.3860+0.0020      2 
  G033.3883+0.1670      0 
  G033.3883+0.1984      0 
  G033.3917+0.0099      2 
  G033.4025-0.0032      1 
  G033.4160-0.0030      0 
  G033.4173+0.0319      1 
  G033.4196+0.1249      0 
  G033.4306-0.0143      1 
  G033.4526-0.0810      0 
  G033.4941-0.0138      0 
  G033.5185-0.0575      2 
  G033.5236+0.0195      0 
  G033.6092+0.2305      0 
  G033.6218-0.0335      0 
  G033.6326-0.0227      3 
  G033.6377-0.0345      3 
  G033.6416-0.2282      0 
  G033.6488-0.0273      0 
  G033.6546-0.0204      0 
  G033.7038+0.2832      1 
  G033.7142+0.2557      1 
  G033.7394-0.0197      1 
  G033.7440-0.0074      0 
  G033.8102-0.1877      0 
  G033.8511+0.0172      2 
  G033.9147+0.1095      0 
  G033.9205+0.1044      1 
  G033.9789-0.0209      1 
  G033.9907-0.0057      0 
  G034.0875+0.0104      0 
  G034.0954+0.0164      2 
  G034.1327+0.4701      0 
  G034.1956-0.5926      0 
  G034.2120+0.1037      3 
  G034.2289+0.1339      1 
  G034.2429+0.1315      0 
  G034.2446+0.1585      0 
  G034.2455+0.1237      0 
  G034.2570+0.1656      0 
  G034.2572+0.1535      0 
  G034.2657-0.2096      1 
  G034.2749-0.1513      1 
  G034.3691+0.2021      0 
  G034.3724-0.6644      0 
  G034.3929+0.2187      0 
  G034.4005+0.2262      1 
  G034.4112+0.2344      1 
  G034.4170+0.2321      0 
  G034.4545+0.0061      1 
  G034.4596+0.2486      1 
  G034.5753+0.0003      2 
  G034.5913+0.2428      0 
  G034.6244-0.1306      1 
  G034.6861+0.0697      0 
  G034.6978+0.0039      0 
  G034.7133-0.5951      0 
  G034.7181-0.6769      1 
  G034.7310-0.6323      1 
  G034.7391-0.1197      0 
  G034.7418-0.1326      2 
  G034.7512-0.0927      0 
  G034.7569+0.0249      0 
  G034.7798-0.5671      0 
  G034.8206+0.3504      0 
  G034.9342+0.0226      1 
  G035.0250+0.3501      0 
  G035.0423-0.4731      2 
  G035.0461-0.5116      0 
  G035.0534-0.5163      0 
  G035.1330-0.7450      0 
  G035.1341-0.7589      0 
  G035.1436-0.7539      0 
  G035.1493+0.8099      1 
  G035.1573-0.8232      0 
  G035.1976-0.7427      0 
  G035.1991-0.7333      1 
  G035.2002-0.7513      2 
  G035.2006-0.7253      0 
  G035.2067-0.7426      1 
  G035.2266-0.3587      1 
  G035.2934+0.8071      2 
  G035.2974-0.8978      4 
  G035.3462+0.3486      0 
  G035.3548+0.0640      1 
  G035.3989+0.0255      0 
  G035.4185-0.2838      0 
  G035.4301+0.1366      1 
  G035.4440-0.0089      0 
  G035.4529-0.2951      0 
  G035.4565+0.1478      0 
  G035.4582-0.1791      0 
  G035.4667+0.1403      0 
  G035.4745+0.1343      0 
  G035.4780-0.3106      1 
  G035.4846-0.2883      5 
  G035.4966-0.2872      2 
  G035.4980-0.0187      2 
  G035.5175-0.0342      0 
  G035.5234-0.2732      5 
  G035.5240-0.0486      0 
  G035.5751-0.5856      1 
  G035.5767+0.0676      1 
  G035.5779+0.0481      0 
  G035.5786-0.0312      0 
  G035.5791+0.0079      2 
  G035.5895+0.0597      0 
  G035.6026+0.2237      2 
  G035.6050-0.2024      0 
  G035.6817-0.1756      2 
  G035.7445+0.1469      0 
  G035.7493+0.1539      1 
  G035.7615+0.1552      2 
  G035.7935-0.1747      0 
  G035.7945-0.1658      4 
  G035.8256-0.2036      4 
  G035.9494-0.1462      0 
  G036.0127-0.1974      1 
  G036.1147+0.5535      1 
  G036.3851+0.7876      1 
  G036.4063+0.0217      0 
  G036.4233-0.1622      1 
  G036.7945-0.2040      1 
  G036.8256-0.0396      5 
  G036.8396-0.0225      1 
  G036.8781-0.4733      1 
  G036.8989-0.4093      1 
  G036.9204+0.4831      1 
  G037.0308-0.0388      2 
  G037.0422-0.0353      3 
  G037.1727+0.0991      1 
  G037.2004-0.4187      2 
  G037.2675+0.0808      1 
  G037.2755+0.0744      0 
  G037.3185+0.1625      0 
  G037.3406-0.0617      1 
  G037.3553-0.0588      0 
  G037.3735-0.2366      0 
  G037.4690-0.1029      0 
  G037.4786-0.1051      2 
  G037.4976+0.5304      0 
  G037.5462-0.1122      0 
  G037.5537+0.2006      0 
  G037.5567+0.1886      0 
  G037.5998+0.4258      1 
  G037.6374-0.1040      0 
  G037.6696+0.1422      0 
  G037.7349-0.1124      2 
  G037.7532-0.1903      1 
  G037.7545+0.1965      2 
  G037.7578+0.5599      0 
  G037.7636-0.2026      0 
  G037.7645-0.2159      1 
  G037.8008-0.3712      0 
  G037.8189-0.3828      0 
  G037.8198+0.4124      0 
  G037.8674-0.6011      0 
  G037.8734-0.3997      0 
  G037.8798-0.3525      1 
  G037.9057-0.3418      0 
  G038.0364-0.0413      0 
  G038.0383-0.3007      0 
  G038.1191-0.2296      3 
  G038.2029-0.0673      0 
  G038.2545-0.2002      0 
  G038.2574-0.0742      1 
  G038.3546-0.9535      1 
  G038.3583-0.8976      2 
  G038.3718-0.1489      1 
  G038.5555+0.1634      1 
  G038.5975-0.2116      1 
  G038.6464-0.2260      0 
  G038.6534+0.0874      0 
  G038.6940-0.4521      0 
  G038.7524+0.1769      1 
  G038.8488-0.4272      4 
  G038.8758+0.3089      0 
  G038.8868+0.3109      2 
  G038.9208-0.3510      0 
  G038.9292-0.3433      2 
  G038.9341-0.3607      6 
  G038.9368-0.4574      0 
  G038.9589-0.4658      4 
  G038.9723-0.4595      0 
  G039.0472-0.8818      3 
  G039.0998+0.4921      1 
  G039.1949+0.2259      2 
  G039.2456-0.0669      0 
  G039.2481-0.0466      0 
  G039.2543-0.0593      0 
  G039.2664-0.5872      3 
  G039.2682-0.0511      2 
  G039.3883-0.1404      0 
  G039.4942-0.9947      0 
  G039.4977-0.1993      1 
  G039.5314-0.1971      0 
  G039.5899-0.2044      1 
  G039.8693-0.3438      1 
  G039.8837-0.3454      0 
  G039.9047-0.8985      2 
  G040.2791-0.2702      1 
  G040.2823-0.2199      1 
  G040.3976+0.7472      1 
  G040.4249+0.7001      0 
  G040.5965-0.7190      1 
  G040.6226-0.1381      1 
  G040.6312-0.1367      2 
  G040.9077-0.2494      1 
  G041.0308-0.2262      0 
  G041.0493-0.2468      0 
  G041.0786-0.1233      1 
  G041.0992-0.2363      0 
  G041.1205-0.1078      0 
  G041.1223-0.2172      0 
  G041.1332-0.1942      1 
  G041.1611-0.1839      2 
  G041.2256-0.1977      0 
  G041.2663+0.3724      1 
  G041.3080-0.1704      1 
  G041.3291-0.1921      2 
  G041.3472-0.1359      1 
  G041.3536+0.4062      2 
  G041.3776+0.0374      0 
  G041.7407+0.0981      0 
  G041.8823+0.4938      0 
  G042.0967+0.3514      0 
  G042.1087-0.4478      0 
  G042.1244-0.6239      0 
  G042.2393+0.3438      1 
  G042.3036-0.2995      0 
  G042.4201-0.2595      0 
  G042.4344-0.2598      0 
  G042.4576-0.2673      0 
  G043.0358-0.5141      1 
  G043.0378-0.4531      3 
  G043.0741-0.0778      2 
  G043.0777+0.0021      1 
  G043.0982+0.0507      0 
  G043.1073+0.0439      0 
  G043.1224+0.0366      0 
  G043.1401-0.0592      0 
  G043.1476+0.0138      0 
  G043.1559+0.0176      0 
  G043.1569-0.0351      0 
  G043.1572-0.5177      1 
  G043.1647-0.0287      0 
  G043.1668+0.0115      0 
  G043.1693-0.0222      0 
  G043.1696-0.5219      0 
  G043.1734+0.0077      0 
  G043.1757-0.0308      0 
  G043.1764-0.0121      0 
  G043.1787-0.5188      1 
  G043.1831-0.0571      1 
  G043.1849-0.5262      0 
  G043.2256-0.0391      0 
  G043.2366-0.0466      1 
  G043.3062-0.2117      3 
  G043.3263-0.2027      2 
  G043.5188+0.0151      0 
  G043.5272+0.0179      0 
  G043.7065-0.1707      0 
  G043.7950-0.1270      0 
  G043.8840-0.7944      0 
  G043.8891-0.7858      2 
  G043.8982-0.7876      2 
  G043.9666+0.9936      0 
  G043.9950-0.0122      0 
  G044.1220+0.2842      1 
  G044.2913+0.0340      1 
  G044.3095+0.0402      1 
  G044.4219+0.5372      1 
  G044.4852-0.1329      0 
  G044.4924-0.1523      1 
  G044.5224+0.3885      3 
  G044.5908+0.3692      3 
  G044.6604+0.3510      2 
  G045.0703+0.1319      0 
  G045.0929+0.1321      1 
  G045.1120+0.1294      0 
  G045.1213+0.1318      0 
  G045.1291+0.1404      0 
  G045.1903-0.4376      1 
  G045.3784-0.5946      1 
  G045.3852-0.7428      1 
  G045.4212+0.0838      0 
  G045.4462+0.0686      0 
  G045.4534+0.0601      0 
  G045.4559+0.0494      0 
  G045.4624+0.0277      0 
  G045.4656+0.0457      1 
  G045.4657+0.0521      1 
  G045.4733+0.0433      0 
  G045.4741+0.1339      0 
  G045.4800+0.1276      0 
  G045.4921+0.1265      0 
  G045.5069+0.1243      1 
  G045.5356+0.1411      0 
  G045.5431-0.0089      0 
  G045.5439-0.0324      0 
  G045.6403-0.0154      1 
  G045.7745-0.2516      2 
  G045.8038-0.3565      1 
  G045.8218-0.2828      1 
  G045.8301-0.2925      0 
  G045.8869-0.5096      2 
  G045.9357-0.4026      0 
  G046.0859+0.2525      0 
  G046.0989+0.2677      0 
  G046.1166+0.3974      0 
  G046.1706-0.0982      0 
  G046.1740-0.5252      1 
  G046.2444-0.7717      1 
  G046.3177-0.2329      1 
  G046.4154-0.1521      0 
  G046.4261-0.2386      1 
  G046.4696-0.0111      0 
  G047.0176+0.2409      3 
  G047.0305+0.2441      1 
  G047.0509+0.2509      3 
  G047.8734+0.3141      3 
  G048.5796+0.0549      1 
  G048.5841+0.0483      0 
  G048.5981+0.0080      1 
  G048.6058+0.0232      0 
  G048.6059+0.0126      0 
  G048.6158+0.0856      0 
  G048.6294+0.0137      1 
  G048.6350+0.2310      0 
  G048.6688-0.3041      0 
  G048.8359+0.1521      0 
  G048.8434-0.4843      1 
  G048.8509+0.2362      2 
  G048.8703-0.2715      0 
  G048.8793-0.2756      1 
  G048.8851-0.4060      2 
  G048.8905-0.2649      0 
  G048.8911-0.2812      0 
  G048.8960-0.4134      1 
  G048.9025-0.2711      2 
  G048.9096-0.2864      1 
  G048.9165-0.2691      1 
  G048.9177-0.2780      1 
  G048.9324-0.2816      0 
  G048.9532-0.2856      2 
  G048.9798-0.2976      0 
  G048.9903-0.2991      0 
  G048.9966-0.3189      0 
  G049.0003-0.3043      0 
  G049.0127-0.3060      0 
  G049.0132-0.2733      1 
  G049.0294-0.3387      0 
  G049.0548-0.3340      0 
  G049.0607-0.3220      0 
  G049.0612-0.3546      0 
  G049.0696-0.3289      2 
  G049.0744-0.2828      2 
  G049.0747-0.3518      1 
  G049.0762-0.2693      0 
  G049.0872-0.3813      0 
  G049.0982-0.2542      1 
  G049.1116-0.3228      1 
  G049.1131-0.2952      1 
  G049.1218-0.3275      1 
  G049.1525-0.3667      0 
  G049.1580-0.2179      0 
  G049.1638-0.2132      1 
  G049.1711-0.2067      0 
  G049.1794-0.3478      0 
  G049.1891-0.3364      0 
  G049.2032-0.3378      0 
  G049.2124-0.3413      1 
  G049.2527-0.4106      0 
  G049.2573-0.3407      1 
  G049.2652+0.3118      0 
  G049.2669-0.0779      1 
  G049.2674-0.3373      1 
  G049.2720-0.3430      0 
  G049.2875-0.0561      0 
  G049.2893-0.3387      1 
  G049.3228-0.3461      0 
  G049.3309-0.2837      0 
  G049.3482-0.3001      0 
  G049.3538-0.3538      0 
  G049.3566-0.3017      0 
  G049.3567-0.1523      1 
  G049.3629-0.3075      0 
  G049.3681-0.3004      0 
  G049.3693-0.2926      0 
  G049.3695-0.3517      0 
  G049.3745-0.2678      0 
  G049.3777-0.2578      0 
  G049.3797-0.1853      2 
  G049.3808-0.3497      0 
  G049.3864-0.2567      0 
  G049.3897-0.3249      0 
  G049.3924-0.3107      0 
  G049.3946-0.2962      0 
  G049.4011-0.2263      0 
  G049.4019-0.2135      2 
  G049.4059-0.3709      2 
  G049.4134-0.3537      0 
  G049.4164+0.3246      0 
  G049.4319-0.3650      0 
  G049.4601-0.3522      0 
  G049.4608-0.4332      1 
  G049.4667-0.4274      0 
  G049.4685-0.3575      0 
  G049.4739-0.2957      0 
  G049.4740-0.3667      0 
  G049.4756-0.3471      0 
  G049.4799-0.3890      0 
  G049.4799-0.4206      0 
  G049.4808-0.3556      0 
  G049.4823-0.4020      0 
  G049.4888-0.3882      0 
  G049.4897-0.3697      0 
  G049.4908-0.3792      0 
  G049.4909-0.2857      0 
  G049.4952-0.4215      0 
  G049.5086-0.4311      0 
  G049.5300-0.3478      0 
  G049.5444-0.8830      1 
  G049.5547-0.2789      2 
  G049.5657-0.2738      2 
  G049.5665-0.3536      0 
  G049.5998-0.2482      3 
  G049.6179-0.3623      2 
  G049.6686-0.4570      0 
  G049.7263-0.0119      0 
  G049.8279+0.3608      0 
  G049.8331+0.3696      1 
  G049.9157+0.3714      3 
  G049.9842-0.1364      0 
  G049.9996-0.1296      1 
  G050.0352+0.5813      0 
  G050.0422+0.0669      4 
  G050.0459+0.7679      0 
  G050.0459+0.2692      1 
  G050.0622+0.0614      6 
  G050.0714+0.5563      1 
  G050.2210-0.6062      0 
  G050.2712-0.4414      0 
  G050.2835-0.3911      0 
  G050.3148+0.6761      0 
  G050.3574-0.4178      3 
  G050.3760-0.4207      1 
  G050.7772+0.1517      2 
  G051.3685-0.0142      0 
  G051.3714-0.0296      1 
  G051.3765-0.0195      0 
  G051.3812-0.0068      1 
  G051.6781+0.7195      0 
  G051.6913-0.9459      1 
  G051.7607+0.7600      2 
  G052.2005+0.7207      0 
  G052.2075+0.6879      3 
  G052.2379+0.7476      0 
  G052.2446-0.1358      2 
  G052.2580-0.5241      2 
  G052.3402+0.3239      2 
  G052.4878-0.1726      1 
  G052.5109-0.9671      3 
  G052.5400-0.9291      0 
  G052.5680-0.9552      7 
  G052.7526+0.3344      0 
  G052.8440-0.8678      2 
  G052.8470-0.6624      0 
  G052.9190-0.8604      1 
  G052.9229+0.4135      0 
  G052.9470-0.5686      0 
  G053.0329+0.0870      0 
  G053.0365+0.1122      0 
  G053.0923+0.1181      0 
  G053.1415+0.0701      0 
  G053.1606+0.0661      2 
  G053.1641-0.2464      2 
  G053.1761+0.1834      0 
  G053.1838+0.2100      0 
  G053.1844+0.1661      0 
  G053.1919+0.1475      1 
  G053.2209-0.0758      4 
  G053.2399+0.0528      7 
  G053.2594+0.0392      0 
  G053.4850+0.5221      3 
  G053.5677-0.8647      2 
  G053.5861+0.0742      1 
  G053.5909-0.2464      0 
  G053.6186+0.0342      2 
  G053.6317+0.0137      3 
  G053.6324+0.2061      0 
  G053.7389+0.0124      2 
  G053.8148-0.0676      0 
  G053.8201-0.0012      2 
  G053.9166-0.0727      0 
  G053.9588+0.0314      0 
  G054.1077-0.0460      2 
  G054.1101-0.0822      2 
  G054.1484+0.1657      1 
  G054.3721-0.6140      0 
  G054.7234-0.1504      0 
  G055.1564-0.2991      0 
  G055.3006+0.2188      0 
  G055.3708+0.1848      0 
  G055.9956-0.0864      0 
  G056.1277+0.2156      2 
  G056.2557+0.1741      1 
  G056.2561-0.1542      1 
  G056.3686-0.6340      0 
  G056.4109-0.0288      0 
  G056.8940-0.1906      6 
  G056.9620-0.2348      3 
  G057.4560+0.2878      3 
  G057.5478-0.2695      0 
  G057.6097+0.0247      0 
  G058.4695+0.4352      3 
  G058.4766+0.4319      0 
  G058.7090+0.6614      2 
  G058.7747+0.6440      0 
  G059.1365-0.1166      0 
  G059.1885+0.1060      1 
  G059.3482-0.1950      1 
  G059.3595-0.2071      0 
  G059.4638-0.0450      0 
  G059.4756-0.1867      3 
  G059.4881-0.2307      0 
  G059.4972-0.2358      1 
  G059.6023+0.9119      1 
  G059.6339-0.1904      3 
  G059.6382-0.1842      2 
  G059.6790+0.1258      0 
  G059.6938+0.1844      3 
  G059.7338-0.6744      1 
  G059.7576-0.0141      0 
  G059.7616-0.0254      0 
  G059.7694+0.0823      0 
  G059.7741+0.0733      1 
  G059.7830+0.0657      0 
  G059.7893+0.6311      1 
  G059.7948+0.0749      5 
  G059.8323+0.6722      1 
  G059.8943-0.0477      2 
  G059.9973+0.1174      0 
  G060.0138+0.1126      6 
  G300.1642-0.0878      0 
